course_id,course_title,description,category,partner,is_paid,price,duration_weeks,enrollment_count,rating,level
152,Academic Writing for Second Language Speakers of English,"Build the writing skills you need for university success. Learn to write clearly, reference properly, and express complex ideas.",Language,Arden University,False,0.0,4,,,
153,Everyday Maths for Social Sciences,"Build essential maths skills for social science research. Learn to work with data, statistics, and numbers with confidence.",Psychology & Mental Health,Arden University,False,0.0,5,,,
154,"Biodiversity, Guardianship, and the Natural History of New Zealand","Learn how the natural history of Aotearoa has shaped its unique biodiversity, Māori culture and the values of New Zealanders.",Politics & Society,Museum of New Zealand Te Papa Tongarewa,False,0.0,2,1008.0,,
155,Explorando el Mundo de los Autobuses Eléctricos: Transporte público con cero emisiones,"Aprenda sobre planificación, operación y mantenimiento de autobuses eléctricos para un transporte público más limpio y ecológico.",Nature & Environment,Transformative Urban Mobility Initiative (TUMI),False,0.0,6,621.0,,
156,Exploring the World of Electric Buses: Advancing Zero-Emission Public Transport,"Understand the planning, operation, and maintenance of electric buses to advance a cleaner and greener public transport system.",Nature & Environment,Transformative Urban Mobility Initiative (TUMI),False,0.0,6,1150.0,,Introductory level
157,Mastering Policy and Governance for Cyber Success,"Gain the skills to design, implement, and lead cyber governance that strengthens organisations.",IT & Computer Science,Starweaver,False,0.0,4,,,Intermediate level
158,Core Principles of Secure Application Development,"Learn how to build secure applications with coding, threat modelling, and cloud security skills.",IT & Computer Science,Starweaver,False,0.0,4,,,Intermediate level
159,Preparing for Higher Education,"Bust myths, build confidence, and boost your digital skills with this introduction to the world of higher education.",Study Skills,Arden University,False,0.0,4,2125.0,,Introductory level
160,Crime Scene to Court: An Introduction to Forensic and Criminal Investigation,"Explore how investigators solve crimes, from securing evidence at the scene to presenting findings that shape justice in court.",Law,Arden University,False,0.0,4,,,
161,Entry Certificate in Business Analysis Prep,Kick-start your business analysis career and prepare to earn your IIBA® ECBA™ certification.,Business & Management,Starweaver,False,0.0,3,405.0,,Introductory level
162,Introduction to R for Epidemiological Analysis,Learn to use R as a data analysis tool to optimise your research in epidemiology and track trends in global health.,Healthcare & Medicine,UK Health Security Agency,False,0.0,2,344.0,,
163,Islamic Banking: What’s in It for Consumer,"Get a consumer’s guide to Islamic banking and discover Shariah-compliant financial products, solutions, and services.",Business & Management,INCEIF,False,0.0,6,,,
164,Islamic Banking: Risks and Compliance,Enhance your expertise in Islamic banking with this professional course to advance your career.,Business & Management,INCEIF,False,0.0,5,,,
165,Anti-racist Teaching in Schools,"Build skills to recognise, address and prevent racism in schools through inclusive teaching.",Teaching,University of Reading,False,0.0,3,,,Introductory level
166,Islamic Banking: From a Business Perspective,"Discover Shariah-compliant financial products, solutions, and services within the scope of Islamic banking for businesses.",Business & Management,INCEIF,False,0.0,7,,,
167,Mastering BigQuery: Building Data Warehouses for Improved Business Performance,Take control of your data with Google BigQuery and Python ETL to transform insights into action.,Business & Management,Starweaver,False,0.0,2,,,Intermediate level
168,Islamic Banking: Shariah Challenges and Realities,Gain knowledge and insights to make informed decisions and contribute to the growth and development of the Islamic banking sector.,Business & Management,INCEIF,False,0.0,6,,,
169,Hospitality Management in the 21st Century,Explore modern hospitality management principles and future industry trends in this foundational 2-week course.,Business & Management,Starweaver,False,0.0,4,,,Intermediate level
170,Key Skills for Mastering Endpoint Security & Threat Defence,"Gain hands-on skills to detect, prevent, and respond to endpoint threats using real-world tools and Zero Trust practices.",Business & Management,Starweaver,False,0.0,4,,,Intermediate level
171,Islamic Banking: Navigating Risk and Compliance,Enhance your expertise in Islamic banking with this professional course to advance your career.,Business & Management,INCEIF,False,0.0,6,,,
172,Luxury Brand Management in Hospitality,"Learn core luxury hospitality branding, innovation, and guest experience design in 2 weeks.",Business & Management,Starweaver,False,0.0,4,303.0,,Intermediate level
173,Educating for Sustainable Development (ESD) in Schools and Universities,Explore the global challenges facing sustainable development worldwide and how to introduce them in schools and HE institutions.,Teaching,UCL (University College London),False,0.0,3,3792.0,,Introductory level
174,Fundamentals of Matlab and Simulink,Learn the essential Matlab programming and Simulink modeling skills for engineering applications.,IT & Computer Science,Starweaver,False,0.0,4,,,Introductory level
175,Key Skills for AI-Based Virtual Health Solutions,Learn to implement AI-powered virtual health solutions to enhance patient care and system efficiency.,Healthcare & Medicine,Starweaver,False,0.0,4,,,Introductory level
176,Automotive Industrial Technology,Master automotive engineering and management skills to excel in today’s dynamic automotive industry.,"Science, Engineering & Maths",Starweaver,False,0.0,4,311.0,,Intermediate level
177,Applied AI for Growth Marketing,Discover how AI transforms growth marketing strategies to boost customer engagement and sales.,Business & Management,Starweaver,False,0.0,4,643.0,,Intermediate level
178,Discovering Science: Medicinal Chemistry,What role does chemistry play in healthcare and our ability to diagnose and treat patients?,"Science, Engineering & Maths",University of Leeds,False,0.0,2,28033.0,,Introductory level
179,Discovering Science: Global Challenges,"Can chemistry help to feed a growing population, or overcome increasing bacterial resistance?","Science, Engineering & Maths",University of Leeds,False,0.0,2,11127.0,,Introductory level
180,Discovering Science: Science Writing,What science discoveries will you choose to write about?,"Science, Engineering & Maths",University of Leeds,False,0.0,2,37006.0,,Introductory level
181,MedTech: Exploring the Human Genome,Discover how advances in the field of genomics are transforming healthcare with this online genomics course.,Healthcare & Medicine,University of Leeds,False,0.0,2,9352.0,,Introductory level
182,MedTech: Orthopaedic Implants and Regenerative Medicine,Explore regenerative medicine and learn how MedTech is revolutionising orthopaedics.,Healthcare & Medicine,University of Leeds,False,0.0,2,5359.0,,Introductory level
183,Credit Risk Fundamentals and Fixed Income Essentials,Unlock the secrets of credit risk with expert-led financial analysis and hands-on modelling skills,Business & Management,Starweaver,False,0.0,2,,,Advanced level
184,Causes of Human Disease: Understanding Causes of Disease,Learn the epidemiological methods used to understand the causes of diseases and how social factors influence their development.,Healthcare & Medicine,University of Leeds,False,0.0,2,23160.0,,Introductory level
185,Causes of Human Disease: Exploring Cancer and Genetic Disease,Explore how the unravelling of genetic code has led to a deeper understanding of genetic diseases and cancer.,Healthcare & Medicine,University of Leeds,True,39.0,2,32373.0,4.70909,Introductory level
186,A Nutritional Approach to Agriculture and Food Security,Develop skills to apply and evaluate innovative solutions that place nutrition at the heart of a sustainable food system.,Nature & Environment,University of Leeds,False,0.0,2,3618.0,,Introductory level
